Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,100.90509392617426,103.26745645180245,101.64282515422725,101.79824430944072,101.71665035747834,578645
2023-01-03,100.74540695311643,102.06799194253159,101.26454508123535,101.49726685384798,101.38366292575004,262421
2023-01-04,102.47222003180117,103.63372669642357,102.81076976356856,103.19148089701952,103.1594419552747,761224
2023-01-05,106.41930186402931,108.56851408804353,106.91386072573118,107.172169295796,107.13317403099379,889526
2023-01-06,106.21517548300234,106.95591158925633,106.30007109434256,106.59838725251811,106.4146573378032,645379
2023-01-09,105.7164321547594,107.55964525455724,105.5743010313436,106.0277208959695,105.82709196366056,712762
2023-01-10,109.37428696092032,110.28684666244706,109.97998302185285,110.26674314736637,110.1844159423809,703693
2023-01-11,111.52656896315662,114.073200104735,110.92498959733048,112.43743972298687,112.37655604725308,766393
2023-01-12,110.21003704887734,111.24596989177132,111.0401974018161,111.17399599359717,111.0308039883173,957907
2023-01-13,111.70798219545509,114.24452652695416,111.85056528135668,112.73754719439177,112.6453878185835,982126
2023-01-16,110.91771721840601,112.37028516608324,110.80148801715599,111.48780161763494,111.48214107966763,12282
2023-01-17,109.69256688366976,111.88751385705498,108.62092403504028,110.24546585910699,110.2110356274235,572229
2023-01-18,110.08162171512163,111.09030494665643,110.78097957358209,110.96746967576468,110.80857042257804,615675
2023-01-19,105.02804633428453,106.59341860949738,105.08426621725522,105.71515672234496,105.57584022677068,320356
2023-01-20,100.49880980647127,102.68080128840036,99.73747447117117,101.20926532577407,101.20378059478496,781747
2023-01-23,99.04265552593,100.62052125179771,98.5410057643137,99.83715226502886,99.79283012796988,50043
2023-01-24,96.49261513432742,98.27828190143153,96.16587524785217,97.35911647167168,97.3141219956023,213658
2023-01-25,97.84084823614647,99.19721966267932,97.79288197054379,98.17266709628389,98.04074409100043,910589
2023-01-26,95.63264079755479,96.64766739603857,95.74711416708655,95.99317479779316,95.98939064360114,582421
2023-01-27,92.56480744604899,93.52405005517149,91.72261767787931,92.65188348344583,92.6325917710305,120886
2023-01-30,95.53740015803152,96.93531589299656,94.75348827708079,96.09308739933195,95.93935458672416,55272
2023-01-31,95.56438503583041,96.89098902678104,94.80035788779804,95.59874539864785,95.5646081072678,532600
2023-02-01,95.36185521566213,95.87324692037562,94.98645959102217,95.8079350625269,95.68285854910012,386591
2023-02-02,91.94164596400987,92.8328818884179,92.0550516823418,92.44328448742836,92.39924769025174,832966
2023-02-03,90.96997737713787,92.53200340639918,90.17836427040201,91.231392952839,91.21324859928178,8836
2023-02-06,90.98920952982196,92.75228686006858,91.2731974961831,91.5299992085446,91.48548410764515,768329
2023-02-07,88.91487564411638,89.54990854269725,88.51017298229547,88.94200317738628,88.81352344189023,57272
2023-02-08,89.78831070061977,90.65737946532236,89.24865516980088,89.82185753751094,89.66813704500375,350356
2023-02-09,87.78985677845172,88.88630483528067,87.84401651414358,88.51800639534459,88.37102758078201,392266
2023-02-10,87.6000937205391,88.16484671576315,87.59708348823797,87.91676166830017,87.84692348887609,487314
2023-02-13,86.52813466512266,87.24082767841236,86.48897876139104,86.63821762859402,86.52245421768075,769331
2023-02-14,90.21984811656338,91.17418994361587,89.86279981962772,90.69348874886288,90.6563072670829,823472
2023-02-15,90.0097851890639,91.50236894968874,90.31551522228092,90.70823273323954,90.65505090815607,779514
2023-02-16,88.16432093228967,88.45803329085552,87.58467999220443,88.35500962190059,88.19661810216081,813562
2023-02-17,89.65413880859043,91.53467750696603,90.00719621684591,90.21608621729462,90.21374025198975,220419
2023-02-20,87.43301525645367,88.80221638301731,86.87614889923391,87.5077008608127,87.49273555093458,649876
2023-02-21,87.96289978841035,88.93004529975364,87.3052990063497,88.00838403605286,87.97179256929545,942157
2023-02-22,83.29574310191346,84.41409950747602,83.67560711566843,83.74070320691112,83.73625955609107,30902
2023-02-23,80.56406749358194,81.37807802120012,80.59300845605192,81.00199271540549,80.97259945182257,116218
2023-02-24,80.9220172951826,82.43529352539316,81.27694423860375,81.4411475216086,81.34618037405228,72252
2023-02-27,82.38285738719381,83.8377476654369,82.9065192713989,82.98540723739902,82.9154630614975,5097
2023-02-28,82.56873746212912,83.58581753121823,82.14424730976803,83.38242660607078,83.23356033920639,826105
2023-03-01,82.75356762355352,84.31964737205394,82.78082635773268,83.18304195891493,83.04704707472466,603759
2023-03-02,82.33170835558074,83.61757015685781,81.59504964981332,82.59846544628968,82.54199826886337,241765
2023-03-03,78.95381125021564,80.72054472439898,79.28268345096716,79.58667349068924,79.54538019450457,303982
2023-03-06,77.982441520607,79.04542270528825,77.39487310506946,78.19421667799276,78.13483717712232,846104
2023-03-07,76.99336256016285,78.04438860029154,76.4509729937846,77.3328315896639,77.24153323090843,184170
2023-03-08,79.35294804788326,79.9134775395179,78.70571235112219,79.41525438270568,79.37267769825228,775560
2023-03-09,80.11685998710766,81.25836874727528,79.57031360107364,80.13717535681276,80.03714029585862,776183
2023-03-10,75.90729448373928,77.64081102070377,76.1716335634123,76.64511749220603,76.58235868383628,463028
2023-03-13,76.65817676177276,77.35686044906832,76.89989048023479,77.30442639874224,77.21907501742062,407063
2023-03-14,76.06575615282013,76.62915969644266,75.53085133742213,76.59886449184403,76.53205089803096,419916
2023-03-15,75.03276877284162,75.76632371592844,74.4021835838748,75.34087750976535,75.29650689232442,908513
2023-03-16,76.39803038144865,77.46113630078307,75.42284155329631,76.53065365734993,76.38548215425935,122543
2023-03-17,78.41862767551076,79.70462782611897,78.39505832100423,78.54149566860437,78.42154618625533,734401
2023-03-20,80.20815101521973,80.59079366369068,79.52784085667852,80.40936975248424,80.38683692816944,870485
2023-03-21,78.32996570428563,79.46447939243974,77.65395931803427,78.76255063417115,78.62574512831952,111256
2023-03-22,77.63430851258074,78.63981842274814,77.9805054685894,78.19307302424589,78.11684553768785,44353
2023-03-23,78.35897028004314,80.027331022197,78.80105408637237,78.87973220280804,78.73860812261037,137876
2023-03-24,80.61663373456179,81.86413107870194,79.94422493976484,80.8429405283886,80.71361522661286,190487
2023-03-27,79.15183585482951,80.91984015404395,79.2262810826873,79.91491563833122,79.84695383565536,344761
2023-03-28,78.99670254603538,80.14345685504745,78.57900916978532,79.58395005971069,79.58037366708824,449145
2023-03-29,76.99338414553023,77.9043252892711,77.26025628291745,77.42257935172537,77.38097596337138,913013
2023-03-30,74.68627218428584,75.45413711980973,74.24953875312956,75.14595558455261,75.06455234327665,591548
2023-03-31,76.3881041753524,76.77484774408202,76.47797688317164,76.7099792963683,76.61279109411318,627313
2023-04-03,79.15269018468967,80.37848914635029,79.15447322229973,79.34926289883083,79.3083365033312,740247
2023-04-04,78.96399435361248,80.21237716162949,79.05082744847208,79.24608877856389,79.22400193092827,276583
2023-04-05,80.65793243944599,82.49262701293992,80.2808087346211,81.27386325091719,81.13814723913782,504126
2023-04-06,82.03747934860287,83.27588926334793,81.2306047176226,82.04928910370081,81.8877501054631,918954
2023-04-07,80.67327490032724,81.43993179971076,80.1333267565708,80.76702331695006,80.68210645452699,779817
2023-04-10,81.49961877791334,82.4776433906837,81.09825790425351,81.53712801102706,81.50913153921294,316744
2023-04-11,84.67857106485243,85.91358381853333,83.5984183744134,84.71307368517199,84.6669377039391,923869
2023-04-12,83.95515664296177,85.7587733428755,84.18107570782722,84.67955687474036,84.67644224605903,148797
2023-04-13,87.4147701612959,88.36085643416612,86.95589939686778,88.03422993920782,87.87325075646804,504855
2023-04-14,81.92226133635042,82.86884764027333,81.77037116523648,82.31256598228866,82.2931811947289,519415
2023-04-17,83.96282010412396,84.2078730009633,83.56984019608136,84.04504486833966,83.9481381622358,407595
2023-04-18,83.85567973741138,85.47593194920205,83.68511412463647,84.26996425966719,84.22377501236222,175323
2023-04-19,83.28595434125391,84.44305586708455,83.30386647497518,83.68216577336861,83.58941614241965,652192
2023-04-20,83.77063133060122,84.20377712961795,82.97492981410511,83.91597536909372,83.806646214566,321987
2023-04-21,79.44205127345523,80.59212072152621,79.18654632557426,79.78821375472764,79.65580652193678,434270
2023-04-24,79.07355455461872,80.12602451294116,79.11339693869249,79.3899271730379,79.35715163357382,732973
2023-04-25,79.64486824368777,80.5689394737494,79.05704364906032,80.13840066274678,80.13663828650147,121374
2023-04-26,82.61135862073564,83.2809880930944,82.6606243674577,83.13937149044271,83.11661031994272,202577
2023-04-27,82.06652839150266,82.93080458216092,81.43430895415564,82.1037246709508,81.95593490541275,341551
2023-04-28,80.1837601617048,81.11342470128473,79.39090336549502,80.4852681290321,80.34459757461626,149422
2023-05-01,79.01825130415473,80.43708349861697,78.77135672846143,79.5159095083833,79.42090181604071,132710
2023-05-02,80.9659641529487,82.01032090396502,81.23270390149898,81.37539326201201,81.2776586706555,291640
2023-05-03,81.38183850921854,83.13415556478058,80.92769702126805,82.08488722949001,81.9757083086228,162990
2023-05-04,80.50499961344705,81.70968500260811,80.27576642608086,81.03879700848253,81.01037325358357,302532
2023-05-05,81.98538037332098,82.81013729051314,81.70664816930073,82.11918079006523,81.96899927025721,319862
2023-05-08,82.30141850634388,83.44255039451845,82.18748284643083,82.35953860109946,82.29055910667975,381391
2023-05-09,83.85297653692098,84.90592717111137,83.38996914129083,84.3951472326139,84.33047716760969,247287
2023-05-10,82.934105201917,83.12285865693138,82.18451570649782,82.95609795065792,82.87000317468237,841395
2023-05-11,81.83583771363105,82.35357667250001,81.65933462545469,82.31803667143606,82.31030437908547,119133
2023-05-12,80.7854773797255,82.47600356244043,80.45877200023133,81.55225635655424,81.52513478872099,128160
