Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,149.8660836250777,153.37470748184327,150.96177548377725,151.19260684427528,151.07142202047402,45028915
2023-01-03,149.83641048231925,151.80346181860486,150.60851311224906,150.95463504578382,150.78567444184475,75070318
2023-01-04,151.43376025961365,153.15023836202798,151.93407008895576,152.49668616669163,152.44933892056335,27683828
2023-01-05,154.96051549137894,158.09005147122537,155.68065831141053,156.05678960030232,156.00000736033616,15495040
2023-01-06,155.02737921843485,156.1085277146156,155.15128942310542,155.58669963610149,155.31853487496682,38689104
2023-01-09,154.66265005499866,157.3592622733669,154.45471288047688,155.1180640400011,154.82454484231212,32287704
2023-01-10,157.58425679892153,158.89905432899477,158.45693141249126,158.87008959175108,158.75147422270547,33149271
2023-01-11,159.47587396099203,163.11739392108024,158.61565387160942,160.77836099919213,160.69130122959757,27192736
2023-01-12,158.34158581511446,159.82993708995386,159.5342984779989,159.72653034516586,159.52080271999498,8998853
2023-01-13,159.63502393441647,163.25984381846982,159.838780674832,161.10631210932704,160.9746127994497,6698023
2023-01-16,159.24848223641612,161.3339853175639,159.0816078690491,160.06697253355327,160.05884549936485,98833627
2023-01-17,158.23123146596006,161.39743654683443,156.68538955116412,159.02878674472822,158.97912122851585,45638447
2023-01-18,158.41072410204086,159.86224923954768,159.41712083783636,159.68548563537777,159.45682488924788,41511031
2023-01-19,154.17385194227012,156.47170934147434,154.25637881214777,155.18248210282414,154.97797519717895,69566491
2023-01-20,150.18322865670385,153.44394911984742,149.04550574271127,151.24491788378361,151.23672162146127,25734119
2023-01-23,148.8508471125778,151.22221577871602,148.0969195086187,150.04489337491862,149.97828179617977,95246312
2023-01-24,146.52457662492114,149.23612161392248,146.02842027693936,147.8403637597454,147.77203939577882,79702776
2023-01-25,148.1088620158769,150.16210084277023,148.03625196453703,148.6111605410465,148.41145902027586,13494045
2023-01-26,146.11049349862088,147.66128239226487,146.28538943765642,146.66132844638076,146.65554689907788,44670173
2023-01-27,143.4927199530701,144.97972494854952,142.1871686978401,143.62770405549034,143.5977983022845,88516239
2023-01-30,146.00788877799897,148.14429530375926,144.80985200353916,146.85713442199744,146.62218765384551,94749542
2023-01-31,146.38057865626376,148.41260198556427,145.21028141638575,146.43321008156065,146.38092034554555,49403143
2023-02-01,145.97193064331864,146.75472617810752,145.39730650288192,146.65475226335388,146.46329562587812,63274081
2023-02-02,142.81468372479884,144.1990572079355,142.99083895485094,143.5938882551836,143.52548507189175,20868224
2023-02-03,142.0848331051917,144.5245413921736,140.8484228147049,142.49313471760837,142.46479528605843,99161019
2023-02-06,141.95774833473612,144.70843151173193,142.40081507272745,142.80146689774847,142.73201620658153,27008811
2023-02-07,140.36458945028846,141.3670778578919,139.72570959397174,140.40741406251047,140.20459079818104,94559518
2023-02-08,141.21611821011794,142.582961137124,140.36736564268224,141.2688795779066,141.0271130152903,66716431
2023-02-09,138.91455090209007,140.64951886981598,139.00025072706637,140.066740696356,139.83416831537346,62734995
2023-02-10,139.0213730534704,139.91763621367406,139.01659581397283,139.52392517447853,139.4130919643445,53705408
2023-02-13,138.15863171398436,139.29658172214405,138.09611186302465,138.3344001119405,138.1495617987581,26913632
2023-02-14,141.5041984268604,143.0010239933124,140.9441904672784,142.24707418441366,142.18875735186035,21770163
2023-02-15,141.19377941453294,143.5351197678369,141.67336259295925,142.28939861057717,142.20597498209136,25946189
2023-02-16,139.80065573653823,140.26639039984912,138.88152901204506,140.1030275301079,139.85186880639094,22711634
2023-02-17,141.0178023905917,143.9757186460985,141.57312956780325,141.90169453085014,141.89800454089348,79060524
2023-02-20,139.2550964204223,141.43583140181707,138.36817197843123,139.37404863779383,139.3502132975173,38261899
2023-02-21,139.80809554268018,141.34527510791514,138.7629058867181,139.8803881348456,139.82222971473016,10495054
2023-02-22,135.1167527075913,136.93087525770127,135.73294256433158,135.83853706574456,135.83132887422585,97064749
2023-02-23,132.4800466663193,133.81861057006364,132.5276373624928,133.20017358677504,133.15183912387752,88959659
2023-02-24,132.80811347293886,135.291681826958,133.39061474208708,133.66010293542251,133.50424414531284,93136466
2023-02-27,134.22575593659406,136.59619747741314,135.07895421705982,135.20748577333856,135.09352626548102,99516243
2023-02-28,134.299167244727,135.95346172104166,133.60872827571853,135.62264363284012,135.3805106381351,21520048
2023-03-01,134.75583146519702,137.30603425053184,134.80021956222396,135.4551870678202,135.23373312667485,42642991
2023-03-02,134.47541959313082,136.57566515731497,133.272207725752,134.91112380016122,134.81889387405732,77032655
2023-03-03,130.93700464063448,133.86695552514325,131.48240631528586,131.9865434128055,131.91806260828776,71121958
2023-03-06,130.2736093492608,132.04937313529445,129.29204661873928,130.62739045158574,130.5281939946794,19620111
2023-03-07,129.22038198871186,130.98435204885033,128.31007252016096,129.79012353794198,129.63689463091634,82504146
2023-03-08,131.8095847364729,132.7406548648357,130.73449086138183,131.9130789647458,131.8423567643069,26321854
2023-03-09,132.625321672248,134.51497344508684,131.72056966039642,132.6589517027118,132.49335382306847,26262673
2023-03-10,127.9731295544868,130.89568841893592,128.4187823671629,129.21703529626006,129.11122937643628,56012570
2023-03-13,128.82378124562868,129.99791658636036,129.22998025148277,129.90980135959177,129.76636868038057,61329293
2023-03-14,128.32499856086326,129.2754756556981,127.42259959531246,129.22436682193182,129.1116504727683,60108189
2023-03-15,127.45349162832531,128.69953572781313,126.38235583769169,127.97685675218219,127.90148714752756,13691249
2023-03-16,128.9911289678925,130.786086665921,127.34461128579804,129.2150513124937,128.96994242704048,88358781
2023-03-17,131.0726013093035,133.2220827529454,131.0332063760086,131.27796868118702,131.07747944612606,30232004
2023-03-20,132.84418897434185,133.47793818386384,131.717430033779,133.17745610018883,133.14013626755946,17303917
2023-03-21,130.8449678178166,132.74009704046702,129.71574437110115,131.56757200537655,131.33904755946992,89431067
2023-03-22,130.08683508827252,131.77170360027034,130.66693513923212,131.02312096850787,130.89539145480373,95786892
2023-03-23,130.86993814682694,133.65632324545652,131.6082771038507,131.73968005867061,131.503984010337,86902123
2023-03-24,133.35895504861776,135.4226103333104,132.24663206903423,133.7333199426484,133.51938534494556,81904027
2023-03-27,131.57053003917184,134.50940391678876,131.69427698682443,132.83896317774915,132.7259933356234,67247988
2023-03-28,131.55746653373282,133.4672182925781,130.86185924132263,132.5354414698681,132.52948551047263,57331450
2023-03-29,129.67938995241468,131.21368141282878,130.12888072822287,130.40228027770138,130.3322079970558,13263742
2023-03-30,127.34387686588857,128.6531254726166,126.59922424561648,128.12766034588907,127.9888636965135,43803055
2023-03-31,129.20888461269547,129.86305329100145,129.36090242305752,129.75332966497183,129.58893784838648,40405409
2023-04-03,132.12971706489128,134.17594530558327,132.13269349253235,132.45785622278402,132.38953772286655,29676609
2023-04-04,131.90977032663073,133.99520041199096,132.0548254709841,132.3810105559323,132.34411436010657,73724910
2023-04-05,133.42108375629547,136.45596118191173,132.79726100401132,134.43993154844634,134.2154356206803,52108194
2023-04-06,135.21696111136328,137.25815041424818,133.88704292682968,135.2364263510134,134.9701722849924,12699390
2023-04-07,133.83985722505503,135.11176852505952,132.94406388384527,133.9953892114703,133.8545090903057,25917404
2023-04-10,134.7267606843627,136.34353006223168,134.06327230019016,134.78876707836727,134.74248619982248,69909582
2023-04-11,137.90962042669844,139.9209928192701,136.15045697285083,137.96581224963734,137.89067404666778,12232431
2023-04-12,136.780454613757,139.71892226753448,137.1485238739887,137.96065362697976,137.9555792474655,85864656
2023-04-13,140.27348284806922,141.7916566798528,139.53713817559887,141.26752287553438,141.00920142039266,52038920
2023-04-14,135.14301725260324,136.70455287326817,134.8924517081406,135.78688311567115,135.75490501061284,50655724
2023-04-17,137.39428006991517,137.79527739585697,136.75121934993817,137.5288302466401,137.3702549736493,61278739
2023-04-18,137.0998324591442,139.74886359780606,136.8209662331717,137.77716688383134,137.70164978007932,83344691
2023-04-19,136.57837332197948,138.4758726712551,136.60774694332687,137.22810968290383,137.07601208347765,38041874
2023-04-20,137.24747846571702,137.95713252679784,135.94382317488547,137.48560610635033,137.30648425250516,69411534
2023-04-21,132.8764186275447,134.8000485814919,132.44905576528453,133.45541715587285,133.23395007878202,58744536
2023-04-24,132.5520591530997,134.3163286482323,132.61884747544457,133.08239881301918,133.0274567369953,30367685
2023-04-25,133.0374328216281,134.58098568200296,132.0555406201196,133.86182097737174,133.85887713407698,88469848
2023-04-26,136.0268362801911,137.12943984616211,136.10795664639096,136.89625570847113,136.8587774480377,80755472
2023-04-27,135.83889669145512,137.26947169537922,134.79242875234092,135.90046505142226,135.65583914745804,67552924
2023-04-28,133.8171146638822,135.368613696118,132.49393140836418,134.3202954345837,134.0855330877926,85805264
2023-05-01,132.54176313382357,134.92165028067024,132.1276329571811,133.37651326734112,133.21715151424573,87392949
2023-05-02,134.59398310989505,136.33007229721656,135.0373986313022,135.27459866442445,135.11212930985167,72294482
2023-05-03,134.84440514758126,137.74788036165447,134.09192228509858,136.00931108005213,135.82840872015612,84516266
2023-05-04,134.10731737816795,136.1141135597815,133.7254547862875,134.99653093031242,134.94918190183446,71259788
2023-05-05,135.8816097948418,137.2485522556463,135.41964230244898,136.1033690394247,135.85445994636413,69613373
2023-05-08,136.27337512158832,138.16284308802966,136.0847222744705,136.3696094468098,136.25539430095506,63768080
2023-05-09,137.529968709601,139.25694697267076,136.7705753611098,138.4192003373069,138.3131328799095,76508080
2023-05-10,136.99441687326077,137.30620861972687,135.7562100394225,137.03074551974302,136.88853015970642,20067485
2023-05-11,135.626615256617,136.48466454821954,135.33409651298945,136.42576406909953,136.41294933329448,88682722
2023-05-12,134.41575893902134,137.22855855630675,133.87216678658834,135.6915721353024,135.64644563184947,87825135
2023-05-15,132.01650008773194,134.0160945451471,131.20996188008044,132.78061825903663,132.58462513926654,7778491
2023-05-16,132.91883256510664,134.8460462755538,133.13320892479342,133.4367940701812,133.4146972925788,83452591
2023-05-17,133.16385449742802,134.45416925670602,133.39934508665627,134.02602814613834,133.86435198293887,17242637
2023-05-18,133.48878885880512,134.37763922137583,133.6034729204843,134.10332120446972,134.03751694354406,36836291
2023-05-19,132.96900775569372,133.72765815698725,132.2065217296174,133.69848915961032,133.59439268874257,75633284
2023-05-22,129.69421429119305,131.6153642987037,130.86099001899353,130.92684445699726,130.85124893705748,20272190
2023-05-23,129.66362627088526,131.31801157466614,129.05349577552687,130.1662014080468,130.07360827515333,82706867
2023-05-24,128.31679777371806,130.32443645648965,128.08035015872127,129.56213680699554,129.37581455911956,84052746
2023-05-25,126.9082843504998,128.9081429270293,126.38346552588106,128.0677465157185,127.99164309859702,53209434
2023-05-26,127.57168388205166,129.55551780784728,127.16606459234883,127.82194792440262,127.67715003553029,5606657
2023-05-29,128.57131677570896,129.33265854967834,127.075606073076,128.6605574120432,128.53805959183688,32268622
2023-05-30,132.23165877666375,133.38556732672214,132.1453969953039,132.36505363223648,132.1893598934417,63608057
2023-05-31,132.75366163297244,134.33863268776994,131.09200437257167,132.77785618242987,132.5290756936389,98212686
2023-06-01,133.23125345360177,134.1504274682191,133.10217697611444,133.35719994160783,133.1618124143292,65022285
2023-06-02,132.36468305400635,134.51858876036036,132.4807333417561,133.27496005847368,133.2176677177304,29681340
2023-06-05,129.41354179974323,131.1809508737347,127.9569203447572,129.505735182298,129.4976583926352,65230541
2023-06-06,129.10584857491077,131.36369674242255,129.22772527601376,129.51898256590042,129.45104622153775,56298611
2023-06-07,128.60494672097425,129.9868895156735,129.2547451993762,129.70075638985276,129.5463922744073,79085312
2023-06-08,134.52655802390146,136.42806713481843,133.10010071305607,134.5578722454579,134.54403274937604,15163160
2023-06-09,133.14357874020396,135.22779840415933,132.78706390517516,134.23689594972015,134.10363462116314,77297650
2023-06-12,134.53094243807416,135.43379697556475,133.61372617564288,134.9111960859463,134.75015452070087,56420324
2023-06-13,134.748992302359,135.8375256876797,133.5041144049875,134.90840658845136,134.81822196700728,96484240
2023-06-14,131.6869440339584,134.56033834443997,131.53132581404643,132.61089341369305,132.40643070152854,37477855
2023-06-15,134.1016989111153,135.94764575423423,134.44075419402088,134.9504601770957,134.92168921046675,65099079
2023-06-16,135.34194039156083,137.21335741433992,135.83202086183553,136.54004103893584,136.5195224073323,93542670
2023-06-19,137.21234695744334,139.54173410566054,137.8518945839988,138.22842407714083,138.0271113087394,14738424
2023-06-20,135.31594603853793,136.9033714954374,134.55313712956706,136.41199036790243,136.27680845459503,94036706
2023-06-21,138.95754905086366,139.50913978901784,138.1311261730976,139.35056582355983,139.15870729664684,70349143
2023-06-22,136.24782277337238,136.75387194249768,135.66932681607884,136.49001002446468,136.37131084885482,11444520
2023-06-23,136.72571193093097,138.0243504435864,136.80506988015196,137.75975698871284,137.69186842027176,33591538
2023-06-26,141.20641690454337,142.6793479758075,140.3322287840619,142.35498638779933,142.12177978923387,72276348
2023-06-27,138.92125896841634,140.60323189419975,139.98829366559113,140.31104710478422,140.08671334668355,11398307
2023-06-28,138.6150154156508,140.52737916243134,137.96538110808916,139.1893352171322,138.99594653722036,60306193
2023-06-29,138.94814358203473,139.84748000139246,138.40866445425635,139.46698599364117,139.3910754695566,37858890
2023-06-30,137.40824258334897,139.20148395512314,137.2133016626515,138.48344600662656,138.31997165325294,63986974
2023-07-03,134.87035471674778,137.1520262419575,135.2948063026672,135.33156949667242,135.23386716863197,9345493
2023-07-04,134.27688256749101,136.50201645793592,133.7653219046518,135.53841630626866,135.51359052790718,87795996
2023-07-05,132.30091980247997,134.78268913571176,131.5806230577024,133.44644106950122,133.20161660552085,97481452
2023-07-06,133.88432234178867,134.80870758343087,133.32132576677986,134.46115265582176,134.42435907418545,97043396
2023-07-07,131.6777700626347,133.0566568406859,131.2875690290747,132.67398059742808,132.42183705294053,76216924
2023-07-10,134.80000031495646,135.90812170486677,133.94538189612047,135.82485709540555,135.70369975465408,17358192
2023-07-11,134.15849827407604,134.6373025849119,132.8722902238524,134.29699052643713,134.24726493605638,77035003
2023-07-12,132.50850876174246,134.27413775063806,133.4094084388234,133.7153606358383,133.5704396746231,7335757
2023-07-13,134.7297325218906,135.7734597765689,134.24335259642632,135.41391453771695,135.1774965120861,7101737
2023-07-14,131.88244380159202,133.1584160768591,131.77125120019713,132.9814791646891,132.7867344677372,35742970
2023-07-17,133.07441765866878,133.74326567128693,132.65235686615543,133.50168928258682,133.28633473108843,51421103
2023-07-18,134.9664491123806,137.12730105818284,134.68162540058583,136.18602661468108,136.00659243645674,78188704
2023-07-19,132.45284540383966,133.38191236748565,131.10672141816775,132.9703683095193,132.7862637700073,69913060
2023-07-20,133.3906579947194,134.13404792214232,131.55298235412144,133.40511597624578,133.1785418874786,47360757
2023-07-21,132.77872576277701,135.0036712258262,133.08573183309858,133.99186394883802,133.92495698508714,30994533
2023-07-24,135.50641611056233,137.0348045636213,135.39985090844135,135.63022843882158,135.49746679957642,99726827
2023-07-25,132.75625816889485,133.2600597017725,131.21408515024697,133.18152494078163,133.12260291919597,45487223
2023-07-26,129.369331399158,132.17637671606914,128.96667950295068,130.61020932302148,130.3522102724893,47881767
2023-07-27,130.44614654402505,132.93847700076296,131.45181035230064,131.69807788477712,131.4494162838853,20544263
2023-07-28,131.5916630311298,132.51292445132339,130.52250178807395,132.35061158311024,132.34017525791546,80506907
2023-07-31,132.07427949961013,134.65574360651752,131.17975799658652,132.91408011800888,132.72651836799082,70899811
2023-08-01,133.07181207769912,135.51766737399393,132.6309488218987,133.67125483417522,133.4238966269309,25973113
2023-08-02,131.98645752494278,132.49587164597546,131.20054640675176,132.37459409381745,132.3267869177883,12826199
2023-08-03,132.46514713862936,133.4539124091455,132.10652517083307,132.9019487241915,132.75098666837337,69647433
2023-08-04,132.6544820328365,135.16770297980852,133.44294481253544,133.5526482408358,133.30811646768305,67178565
2023-08-07,131.19382007055017,133.6720401614986,131.52373404655222,132.18837171017594,132.1793971829052,30959655
2023-08-08,134.87778816908607,136.3302667957189,134.31670459431547,135.95397131512968,135.76433720511395,95332038
2023-08-09,135.9065563118648,137.41841624206677,136.9787223206471,136.9882403108543,136.90677367629803,19350499
2023-08-10,134.486044429312,135.35684805076596,133.93543695564256,134.60881588464036,134.35995213010455,46071806
2023-08-11,135.32936839109473,136.99022874080077,135.1895140310414,136.0017888499275,135.73765753308757,94643512
2023-08-14,134.004237384974,135.32486008396066,133.00059155710304,134.0814129837002,133.82819581351322,44874095
2023-08-15,134.98557138008084,136.4825527029246,133.85865481022327,135.7314549273046,135.60272335615636,65659965
2023-08-16,137.54817806608014,139.11673298717906,137.44043058073012,138.15818860893353,137.91999210660487,42771467
2023-08-17,135.3145564435531,138.05725192016985,135.81598332910096,136.5265079653352,136.29590120496277,31050444
2023-08-18,138.08141215536224,138.64391348864635,137.0347594917534,138.56766690106122,138.47923288489253,98477876
2023-08-21,139.33161954096232,140.02312716255153,138.54869048787117,139.49492208431445,139.2636630853522,43886730
2023-08-22,141.08274234887944,142.79654927405028,140.80876921097476,141.28476781486236,141.27431058470606,89939424
2023-08-23,144.26818171213841,147.32734303370808,144.38862706330866,145.37522954097665,145.20186380007127,26845687
2023-08-24,144.01693964055946,146.0250461422257,144.60663703644312,144.91281685038896,144.84615439336528,25244946
2023-08-25,143.20192659370474,144.49103493883965,142.96761492750213,143.3468827977284,143.3123170232388,7957737
2023-08-28,141.3869033194758,141.73340153879596,140.44808958034346,141.505919428771,141.48414076167194,66908348
2023-08-29,138.8647720410293,140.78356864430157,138.9662729115641,139.84504262168315,139.65029755460378,40010002
2023-08-30,139.6515421132097,140.86975552163364,137.83544071050437,139.7532307654057,139.65823351691998,87114033
2023-08-31,139.38323588302256,141.04940949456525,139.7743106001465,140.53826374072776,140.3345488133525,49954941
2023-09-01,140.19466130380005,141.76204165763477,139.96220267428174,141.19181754056123,141.17336197947083,96978375
2023-09-04,142.89794566704785,143.82364142322587,141.6579436589617,143.01428604488908,142.9241039997657,22624923
2023-09-05,142.99227065324942,143.15677197832852,143.08557509313604,143.1136850321738,142.9592678583846,87519200
2023-09-06,144.86204267306437,147.01238069371763,144.84936313243196,146.30555114621723,146.07417676934554,78776701
2023-09-07,145.25221353169724,146.26032257080516,145.4085334327319,145.79789246401796,145.7049455777277,78237575
2023-09-08,151.25700753199257,152.56552370671923,149.63107405382115,151.81971538476552,151.62967008350063,85254406
2023-09-11,152.07426682909252,153.5958845902217,152.97855926689257,153.32045482240628,153.04877779976206,77297279
2023-09-12,149.9914393445538,153.44855058620433,150.48404629570774,151.4258182537544,151.23930307934864,64490930
2023-09-13,147.59929646636746,150.3964141377015,148.878274573028,149.0691195711706,148.99966544357602,17468263
2023-09-14,149.0907368081146,151.75272672372705,147.97618636487442,150.22248020332137,150.21514911147273,8089987
2023-09-15,149.23043994738123,151.5672518278773,148.66566703502735,149.79405443575115,149.53338315958794,92480545
2023-09-18,151.34676564939178,152.60575677008447,150.12047337025493,151.4732468961568,151.46680340271465,63581779
2023-09-19,151.4381116466247,152.82321823836128,152.47066368104186,152.62422611281858,152.35722478107255,80671042
2023-09-20,151.68205112227534,153.76270995820434,150.81789150162072,152.5338063793816,152.37244479060445,50744623
2023-09-21,150.0334169021651,151.99891643121362,150.19819791482703,150.67260324704444,150.38961969752415,16144277
2023-09-22,145.98897012618383,148.9715695966814,145.3396723069272,147.32424992569327,147.08888964356612,16892650
2023-09-25,146.2483693045057,147.3591715641945,145.9606538081949,146.4111748447479,146.11895743366622,70128702
2023-09-26,147.6342916346556,148.64910284702958,147.94080447855268,148.36517573635814,148.26110889609353,45879060
2023-09-27,148.89891179069497,149.54969998586984,148.83417680788884,148.9158191638053,148.6873262188072,24049849
